formula,probability,measured,X_Ti,X_Zr,X_Y,X_Ca,X_P,X_Fe,X_Sr,X_In,X_Ba,X_Mo,X_Ta,X_Si,X_Nb,X_Cr,X_Sn,X_B,X_C,X_Ni,X_Co,X_V,X_Cu,X_Zn,X_Al,X_Mn,X_Ge,X_Mg,my_elems_comp
Ti0.4Al0.1Ni0.5,0.47,,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0
Ti0.42Al0.1Ni0.48,0.4325,,0.42000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48000000000000004,0.0,0.0,0.0,0.0,0.10000000000000002,0.0,0.0,0.0,1.0
Ti0.44Al0.1Ni0.46,0.355,,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0
Ti0.46Al0.1Ni0.44,0.575,,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0
Ti0.48Al0.1Ni0.42,0.7725,,0.48000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42000000000000004,0.0,0.0,0.0,0.0,0.10000000000000002,0.0,0.0,0.0,1.0
Ti0.5Al0.1Ni0.4,0.925,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0
Ti0.52Al0.1Ni0.38,0.95,,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0
Ti0.54Al0.1Ni0.36,0.9875,,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0
Ti0.56Al0.1Ni0.34,0.98,,0.5599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33999999999999997,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.9999999999999999
Ti0.58Al0.1Ni0.32,0.9875,,0.5800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32000000000000006,0.0,0.0,0.0,0.0,0.10000000000000002,0.0,0.0,0.0,1.0000000000000002
Ti0.6Al0.1Ni0.3,0.985,,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.10000000000000002,0.0,0.0,0.0,1.0000000000000002
Ti0.62Al0.1Ni0.28,0.965,,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0
Ti0.64Al0.1Ni0.26,0.9675,,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0
Ti0.66Al0.1Ni0.24,0.82,,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0
Ti0.68Al0.1Ni0.22,0.74,,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0
Ti0.7Al0.1Ni0.2,0.5975,,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.10000000000000002,0.0,0.0,0.0,1.0
Ti0.72Al0.1Ni0.18,0.5225,,0.7200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18000000000000002,0.0,0.0,0.0,0.0,0.10000000000000002,0.0,0.0,0.0,1.0
Ti0.74Al0.1Ni0.16,0.42,,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0
Ti0.76Al0.1Ni0.14,0.38,,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0
Ti0.78Al0.1Ni0.12,0.2925,,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0
Ti0.8Al0.1Ni0.1,0.195,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0
Ti0.82Al0.1Ni0.08,0.1625,,0.8200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08000000000000002,0.0,0.0,0.0,0.0,0.10000000000000002,0.0,0.0,0.0,1.0
Ti0.84Al0.1Ni0.06,0.1125,,0.8400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060000000000000005,0.0,0.0,0.0,0.0,0.10000000000000002,0.0,0.0,0.0,1.0
Ti0.86Al0.1Ni0.04,0.1125,,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0
Ti0.88Al0.1Ni0.02,0.1025,,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0
Ti0.02Al0.08Ni0.9,0.17,,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,1.0
Ti0.04Al0.08Ni0.88,0.235,,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,1.0
Ti0.06Al0.08Ni0.86,0.215,,0.060000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8600000000000001,0.0,0.0,0.0,0.0,0.08000000000000002,0.0,0.0,0.0,1.0000000000000002
Ti0.08Al0.08Ni0.84,0.24,,0.08000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8400000000000001,0.0,0.0,0.0,0.0,0.08000000000000002,0.0,0.0,0.0,1.0000000000000002
Ti0.1Al0.08Ni0.82,0.2,,0.10000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8200000000000001,0.0,0.0,0.0,0.0,0.08000000000000002,0.0,0.0,0.0,1.0000000000000002
Ti0.12Al0.08Ni0.8,0.2175,,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,1.0
Ti0.14Al0.08Ni0.78,0.2525,,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,1.0
Ti0.16Al0.08Ni0.76,0.24,,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,1.0
Ti0.18Al0.08Ni0.74,0.1875,,0.18000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7400000000000001,0.0,0.0,0.0,0.0,0.08000000000000002,0.0,0.0,0.0,1.0
Ti0.2Al0.08Ni0.72,0.16,,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7200000000000001,0.0,0.0,0.0,0.0,0.08000000000000002,0.0,0.0,0.0,1.0
Ti0.22Al0.08Ni0.7,0.14,,0.22000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.08000000000000002,0.0,0.0,0.0,1.0
Ti0.24Al0.08Ni0.68,0.1675,,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,1.0
Ti0.26Al0.08Ni0.66,0.29,,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,1.0
Ti0.28Al0.08Ni0.64,0.395,,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,1.0
Ti0.3Al0.08Ni0.62,0.4225,,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6200000000000001,0.0,0.0,0.0,0.0,0.08000000000000002,0.0,0.0,0.0,1.0000000000000002
Ti0.32Al0.08Ni0.6,0.46,,0.32000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.08000000000000002,0.0,0.0,0.0,1.0000000000000002
Ti0.34Al0.08Ni0.58,0.455,,0.3400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5800000000000001,0.0,0.0,0.0,0.0,0.08000000000000002,0.0,0.0,0.0,1.0000000000000002
Ti0.36Al0.08Ni0.56,0.445,,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,1.0
Ti0.38Al0.08Ni0.54,0.415,,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,1.0
Ti0.4Al0.08Ni0.52,0.39,,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,1.0
Ti0.42Al0.08Ni0.5,0.355,,0.42000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.0,0.0,0.0,0.0,0.08000000000000002,0.0,0.0,0.0,1.0
Ti0.44Al0.08Ni0.48,0.3425,,0.44000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48000000000000004,0.0,0.0,0.0,0.0,0.08000000000000002,0.0,0.0,0.0,1.0
Ti0.46Al0.08Ni0.46,0.36,,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,1.0
Ti0.48Al0.08Ni0.44,0.5925,,0.48000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44000000000000006,0.0,0.0,0.0,0.0,0.08000000000000002,0.0,0.0,0.0,1.0
Ti0.5Al0.08Ni0.42,0.73,,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42000000000000004,0.0,0.0,0.0,0.0,0.08000000000000002,0.0,0.0,0.0,1.0
Ti0.52Al0.08Ni0.4,0.8675,,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,1.0
Ti0.54Al0.08Ni0.38,0.92,,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,1.0
Ti0.56Al0.08Ni0.36,0.9575,,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,1.0
Ti0.58Al0.08Ni0.34,0.965,,0.5800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3400000000000001,0.0,0.0,0.0,0.0,0.08000000000000002,0.0,0.0,0.0,1.0000000000000002
Ti0.6Al0.08Ni0.32,0.975,,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32000000000000006,0.0,0.0,0.0,0.0,0.08000000000000002,0.0,0.0,0.0,1.0000000000000002
Ti0.62Al0.08Ni0.3,0.9725,,0.6200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.08000000000000002,0.0,0.0,0.0,1.0000000000000002
Ti0.64Al0.08Ni0.28,0.955,,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,1.0
Ti0.66Al0.08Ni0.26,0.945,,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,1.0
Ti0.68Al0.08Ni0.24,0.78,,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,1.0
Ti0.7Al0.08Ni0.22,0.7125,,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22000000000000003,0.0,0.0,0.0,0.0,0.08000000000000002,0.0,0.0,0.0,1.0
Ti0.72Al0.08Ni0.2,0.56,,0.7200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.08000000000000002,0.0,0.0,0.0,1.0
Ti0.74Al0.08Ni0.18,0.44,,0.7400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18000000000000002,0.0,0.0,0.0,0.0,0.08000000000000002,0.0,0.0,0.0,1.0
Ti0.76Al0.08Ni0.16,0.3725,,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,1.0
Ti0.78Al0.08Ni0.14,0.27,,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,1.0
Ti0.8Al0.08Ni0.12,0.2025,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,1.0
Ti0.82Al0.08Ni0.1,0.14,,0.8200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,0.08000000000000002,0.0,0.0,0.0,1.0
Ti0.84Al0.08Ni0.08,0.1225,,0.8400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08000000000000002,0.0,0.0,0.0,0.0,0.08000000000000002,0.0,0.0,0.0,1.0
Ti0.86Al0.08Ni0.06,0.11,,0.8600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060000000000000005,0.0,0.0,0.0,0.0,0.08000000000000002,0.0,0.0,0.0,1.0
Ti0.88Al0.08Ni0.04,0.105,,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,1.0
Ti0.9Al0.08Ni0.02,0.0775,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,1.0
Ti0.02Al0.06Ni0.92,0.1375,,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.0
Ti0.04Al0.06Ni0.9,0.1675,,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.0
Ti0.06Al0.06Ni0.88,0.21,,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.0
Ti0.08Al0.06Ni0.86,0.215,,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.9999999999999999
Ti0.1Al0.06Ni0.84,0.2175,,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.9999999999999999
Ti0.12Al0.06Ni0.82,0.2225,,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.9999999999999999
Ti0.14Al0.06Ni0.8,0.22,,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.0
Ti0.16Al0.06Ni0.78,0.255,,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.0
Ti0.18Al0.06Ni0.76,0.22,,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.0
Ti0.2Al0.06Ni0.74,0.16,,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.0
Ti0.22Al0.06Ni0.72,0.17,,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.0
Ti0.24Al0.06Ni0.7,0.1575,,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.0
Ti0.26Al0.06Ni0.68,0.1825,,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.0
Ti0.28Al0.06Ni0.66,0.325,,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.0
Ti0.3Al0.06Ni0.64,0.375,,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.0
Ti0.32Al0.06Ni0.62,0.4425,,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.0
Ti0.34Al0.06Ni0.6,0.4625,,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.0
Ti0.36Al0.06Ni0.58,0.455,,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.9999999999999999
Ti0.38Al0.06Ni0.56,0.43,,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.0
Ti0.4Al0.06Ni0.54,0.3775,,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.0
Ti0.42Al0.06Ni0.52,0.3175,,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.0
Ti0.44Al0.06Ni0.5,0.245,,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.0
Ti0.46Al0.06Ni0.48,0.3375,,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.0
Ti0.48Al0.06Ni0.46,0.52,,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.0
Ti0.5Al0.06Ni0.44,0.6025,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.0
Ti0.52Al0.06Ni0.42,0.7525,,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.0
Ti0.54Al0.06Ni0.4,0.8925,,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.0
Ti0.56Al0.06Ni0.38,0.9225,,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.0
Ti0.58Al0.06Ni0.36,0.9475,,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.0
Ti0.6Al0.06Ni0.34,0.9725,,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.0
Ti0.62Al0.06Ni0.32,0.97,,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.0
